cnes,nome,endereco,cidade,estado,email_unidade_saude,telefone,cep,pais
3370437,CLINICA DE FISIOTERAPIA REAB CARE,Marginal Gabriela - 4186,SAO GONCALO,RIO DE JANEIRO,everett.oreilly@ernser.test,(34) 2612-4241,44832-688,Brasil
2299208,CLINICA DE FISIOTERAPIA REABILITY,Avenida Eduardo Moniz - 7125,RESENDE,RIO DE JANEIRO,tyrell_abbott@roob.test,(83) 6155-1214,65517-313,Brasil
2270382,CLINICA DE FISIOTERAPIA RENASCER,Ponte Danilo Caseira - 91635,RIO DE JANEIRO,RIO DE JANEIRO,pauline@hackett-sanford.example,(54) 7409-8893,44406-678,Brasil
2283719,CLINICA DE FISIOTERAPIA TANGUA,Rua João Felipe - 79728,TANGUA,RIO DE JANEIRO,ethelyn@collins.example,(51) 3153-7512,46196-891,Brasil
3777235,CLINICA DE FISIOTERAPIA UNIFISIO,Rua Benício Gabeira - 9156,VOLTA REDONDA,RIO DE JANEIRO,hilaria.aufderhar@quitzon.example,(83) 5712-9323,57351-089,Brasil
5926882,CLINICA DE FISIOTERAPIA VENANCENCE,Rua Gabriela - 3459,ITAPERUNA,RIO DE JANEIRO,toccara@kshlerin-heathcote.test,(75) 6387-9479,53829-945,Brasil
3400697,CLINICA DE GINECO E OBSTETR DR PAULO LUCIO P DOS REIS LTDA,Avenida Francisca Nogueira - 94629,NILOPOLIS,RIO DE JANEIRO,von_ebert@stoltenberg.example,(22) 5518-5503,99379-710,Brasil
5286697,CLINICA DE GINECOLOGIA E OBSTETRICIA MARIA ISABEL S C LTDA,Marginal Stella Coutinho - 95048,DUQUE DE CAXIAS,RIO DE JANEIRO,waylon.cremin@pacocha-cummings.example,(79) 7896-2429,23665-148,Brasil
2288966,CLINICA DE HEMOTERAPIA,Avenida Danilo - 822,NITEROI,RIO DE JANEIRO,eustolia.wolff@trantow.test,(68) 4291-1365,39776-433,Brasil
2281228,CLINICA DE IMAGEM WINSTON DE ANDRADE,Ponte Joana Diegues - 22957,ANGRA DOS REIS,RIO DE JANEIRO,min@mckenzie.test,(44) 1290-7287,26325-819,Brasil
3178447,CLINICA DE MEDICINA NUCLEAR VILLELA PEDRAS MATRIZ,Ponte João Lopes - 46226,RIO DE JANEIRO,RIO DE JANEIRO,emilia@towne.test,(35) 3268-9180,59685-204,Brasil
3543757,CLINICA DE MICRO CIRURGIA OCULAR DR ALBERTO RAMOS,Avenida Caio - 661,RIO DE JANEIRO,RIO DE JANEIRO,ned@stiedemann.test,(74) 5084-5501,33774-699,Brasil
5859476,CLINICA DE MICROCIRURGIA OFTALMOLOGICA CARLUCIO ANDRADE,Marginal Luiz Gustavo - 8324,RIO DE JANEIRO,RIO DE JANEIRO,cecil_gleichner@schroeder.example,(28) 2720-7918,79207-894,Brasil
5128838,CLINICA DE NEUROCIRURGIA E ORTOPEDIA LTDA,Avenida Esther Galego - 7236,VOLTA REDONDA,RIO DE JANEIRO,lance_streich@krajcik.example,(33) 1792-1181,91828-274,Brasil
3191338,CLINICA DE NEUROLOGIA E EEG DE NOVA IGUACU,Alameda Beatriz da Nóbrega - 2121,NOVA IGUACU,RIO DE JANEIRO,jaime_denesik@hayes.example,(83) 3938-3812,16171-872,Brasil
3894002,CLINICA DENTARIA CONDE DE PORTO ALEGRE LTDA,Marginal Antonia Almada - s/n,DUQUE DE CAXIAS,RIO DE JANEIRO,lawerence@zulauf.test,(44) 9538-4586,36495-448,Brasil
5408407,CLINICA DENTARIA DO CAJU,Rodovia Henrique - s/n,RIO DE JANEIRO,RIO DE JANEIRO,rodrick.skiles@kreiger-oreilly.test,(33) 2009-8252,22280-908,Brasil
2293285,CLINICA DENTARIA DR RENATO CASEMIRO LTDA,Ponte João Victor - 8971,NILOPOLIS,RIO DE JANEIRO,dexter@auer.example,(51) 0118-2677,47584-273,Brasil
5856655,CLINICA DENTARIA MUNIZ MENEZES S S LTDA,Travessa Erick - 54451,ITABORAI,RIO DE JANEIRO,nell_emard@hermann.test,(55) 1462-4574,34813-531,Brasil
3370542,CLINICA DENTARIA N J CARDOSO,Ponte Kauê Barreira - 796,NILOPOLIS,RIO DE JANEIRO,roselyn@sporer.example,(33) 1660-7759,05457-114,Brasil
5232864,CLINICA DENTARIA PRESERV,Viela Luiz Felipe Siqueira - s/n,NOVA IGUACU,RIO DE JANEIRO,cody@powlowski.test,(28) 4990-4193,92255-660,Brasil
3643433,CLINICA DE ODONTOLOGIA PREVENTIVA,Marginal Cecília - 39643,RIO DE JANEIRO,RIO DE JANEIRO,malcolm.wolff@zulauf.test,(15) 7626-0623,41430-704,Brasil
3436691,CLINICA DE ODONTOLOGIA SANTA ANNA,Viela Pietra da Bandeira - 64491,NOVA IGUACU,RIO DE JANEIRO,mariann@koepp.example,(88) 2828-0309,12452-802,Brasil
3251713,CLINICA DE OLHOS ADELINO MONTEIRO,Alameda Vitor Hugo Castanho - 8475,NOVA IGUACU,RIO DE JANEIRO,matt_fisher@kirlin.test,(38) 9233-7601,23683-434,Brasil
3132722,CLINICA DE OLHOS AURELIO CAZAL LTDA,Viela André Louzada - s/n,RIO DE JANEIRO,RIO DE JANEIRO,rhett@cole.test,(69) 7147-2186,82412-066,Brasil
3952800,CLINICA DE OLHOS AVANCADA DE ITABORAI LTDA,Avenida Fabiano Vidal - s/n,ITABORAI,RIO DE JANEIRO,johnette_carroll@abbott-little.test,(97) 6352-6649,97782-614,Brasil
3124258,CLINICA DE OLHOS BARBOSA,Alameda Luna Moreno - s/n,NITEROI,RIO DE JANEIRO,antone.abernathy@trantow.example,(96) 0233-8532,07301-379,Brasil
5383749,CLINICA DE OLHOS CAMPO GRANDE,Ponte Antônio Hermingues - s/n,RIO DE JANEIRO,RIO DE JANEIRO,gonzalo.rice@wuckert.example,(48) 8019-7893,70899-549,Brasil
5417422,CLINICA DE OLHOS DA VILA DA PENHA LTDA ME,Ponte Júlio - 90660,RIO DE JANEIRO,RIO DE JANEIRO,shyla.davis@oconnell.example,(64) 3837-9678,31996-070,Brasil
3181413,CLINICA DE OLHOS DE NOVA FRIBURGO,Marginal Nataniel - 51984,NOVA FRIBURGO,RIO DE JANEIRO,danny@vandervort.test,(28) 1571-0905,05899-245,Brasil
3687759,CLINICA DE OLHOS DRA ELBA FERRAO,Viela Isabelly - s/n,BARRA MANSA,RIO DE JANEIRO,dulcie_grady@jacobson-doyle.test,(97) 2765-7648,80801-371,Brasil
5970261,CLINICA DE OLHOS DR ALVARO RODRIGUEZ,Rodovia Pedro Henrique - 6216,DUQUE DE CAXIAS,RIO DE JANEIRO,gilbert@gusikowski.example,(86) 6196-2229,18469-885,Brasil
2815117,CLINICA DE OLHOS DRA MARIA LUCIA FIGUEIREDO,Marginal Pedro Lucas Pinheira - 637,VOLTA REDONDA,RIO DE JANEIRO,madge_bailey@fritsch.example,(15) 5930-7536,44045-589,Brasil
3163431,CLINICA DE OLHOS DRA SIMONE YAKOUB,Avenida Emilly - s/n,NILOPOLIS,RIO DE JANEIRO,zana@treutel-hayes.test,(49) 4894-2116,67974-037,Brasil
5859492,CLINICA DE OLHOS DR CAPELLA,Alameda Allana - 472,RIO DE JANEIRO,RIO DE JANEIRO,young_koch@schuppe.example,(64) 6028-5002,90956-565,Brasil
2702940,CLINICA DE OLHOS DR CLOVIS GIOFFI ESPINOZA,Travessa Maria Luiza - s/n,MACAE,RIO DE JANEIRO,gussie.gorczany@hills.test,(68) 4263-4399,70904-728,Brasil
3755924,CLINICA DE OLHOS DR EVANDIL BANDEIRA JUNIOR,Rodovia Oliver - s/n,NITEROI,RIO DE JANEIRO,reuben_thiel@hickle.test,(63) 2044-3969,62956-566,Brasil
5053900,CLINICA DE OLHOS DR FERNANDO FABRIS,Ponte Tiago - s/n,CORDEIRO,RIO DE JANEIRO,dominque.damore@hills-abbott.example,(79) 0937-8929,04565-314,Brasil
3682676,CLINICA DE OLHOS DR GERALDO,Ponte Laís - 6756,NOVA IGUACU,RIO DE JANEIRO,bruce.bartoletti@damore-thiel.example,(94) 8205-1568,95455-828,Brasil
5383692,CLINICA DE OLHOS DR GERALDO LOPES,Rodovia Morgana - 2933,SAO JOAO DE MERITI,RIO DE JANEIRO,farah_dooley@bailey.test,(61) 6081-0189,66537-278,Brasil
3906825,CLINICA DE OLHOS DR ROSUEL ZAIDAN,Rua Eloah Paes - 990,VOLTA REDONDA,RIO DE JANEIRO,sarah_glover@pollich.example,(65) 1401-2323,99092-930,Brasil
3148130,CLINICA DE OLHOS DR TANNURE,Avenida Janaína - 8725,PETROPOLIS,RIO DE JANEIRO,otha@gulgowski.example,(74) 2790-0825,61001-469,Brasil
5220068,CLINICA DE OLHOS DR TANNURI LTDA,Alameda Washington Cerqueira - 12430,SAO JOAO DE MERITI,RIO DE JANEIRO,arthur@yundt.example,(41) 0826-7591,57850-726,Brasil
5187060,CLINICA DE OLHOS E LENTES DE CONTATO,Rodovia Isabella Novaes - s/n,TERESOPOLIS,RIO DE JANEIRO,lavone.streich@hodkiewicz.example,(84) 1464-9814,79201-143,Brasil
5592135,CLINICA DE OLHOS FLUMINENSE,Ponte Luiz Miguel - s/n,SAO GONCALO,RIO DE JANEIRO,rosette.jast@jones.example,(21) 3088-0149,66315-223,Brasil
3726584,CLINICA DE OLHOS FLUMINENSE S C LTDA,Alameda Pedro Lucas Galvão - 21342,NITEROI,RIO DE JANEIRO,gale@torp.test,(86) 6889-7593,15824-373,Brasil
5616751,CLINICA DE OLHOS GUILHERME PECEGO,Rodovia Joaquim Sais - s/n,RIO DE JANEIRO,RIO DE JANEIRO,lenard.bins@waters.test,(71) 6114-1598,01993-752,Brasil
3188159,CLINICA DE OLHOS LAGOA,Ponte Sarah Teles - s/n,RIO DE JANEIRO,RIO DE JANEIRO,dwayne.cruickshank@ondricka-flatley.test,(21) 7280-9506,67415-876,Brasil
3081516,CLINICA DE OLHOS LAMEGO,Marginal Davi Lucas - 51017,NITEROI,RIO DE JANEIRO,hortensia@walsh-roob.test,(44) 1043-1606,62292-331,Brasil
5187087,CLINICA DE OLHOS LENTE DE CONTATO,Viela Rodrigo - 576,TERESOPOLIS,RIO DE JANEIRO,rodney@witting.test,(55) 8215-9296,65261-815,Brasil
5376025,CLINICA DE OLHOS MATRIZ,Ponte Marcos - 574,SAO JOAO DE MERITI,RIO DE JANEIRO,dewitt.ratke@beahan.example,(27) 3411-3719,38514-647,Brasil
3280667,CLINICA DE OLHOS MELLO E FRANCO,Rua Félix Rêgo - 491,SAO GONCALO,RIO DE JANEIRO,bernard@ebert-bins.test,(15) 9749-7724,62972-908,Brasil
5409373,CLINICA DE OLHOS OCTAVIO MOURA BRASIL CENTRO,Ponte Yago - s/n,RIO DE JANEIRO,RIO DE JANEIRO,donnie.grimes@wisoky-deckow.example,(82) 5112-3701,28485-357,Brasil
5978297,CLINICA DE OLHOS OFTALMODIAS,Travessa Melissa - 704,RIO DE JANEIRO,RIO DE JANEIRO,vickie@kozey.example,(31) 4244-6954,40181-386,Brasil
5436265,CLINICA DE OLHOS PAULO FILHO LTDA,Ponte Esther - 204,RIO DE JANEIRO,RIO DE JANEIRO,fausto_kuhn@schumm.example,(32) 4016-9232,69541-810,Brasil
5436060,CLINICA DE OLHOS SAO FRANCISCO DE ASSIS,Avenida João Felipe da Maia - 6663,RIO DE JANEIRO,RIO DE JANEIRO,blaine@zulauf.test,(28) 0213-5899,53137-719,Brasil
5099587,CLINICA DE OLHOS SAUDE VISAO,Avenida Daniel Siqueiro - s/n,DUQUE DE CAXIAS,RIO DE JANEIRO,willian.herman@murphy.example,(55) 8303-1613,71106-626,Brasil
5602823,CLINICA DE OLHOS SMO,Travessa Salvador - s/n,RIO DE JANEIRO,RIO DE JANEIRO,willy@wolf-langosh.test,(85) 3346-7648,92732-461,Brasil
5008174,CLINICA DE OLHOS VALE SUL,Rua Carla - 27091,VOLTA REDONDA,RIO DE JANEIRO,tory@renner.example,(49) 9789-4281,74699-463,Brasil
5431484,CLINICA DE OLHOS VILA ISABEL,Travessa Vicente da Silveira - 5108,RIO DE JANEIRO,RIO DE JANEIRO,tran@renner.test,(69) 4519-9874,39903-136,Brasil
3835170,CLINICA DE OLHOS ZANGALLI,Rodovia Vicente Soeira - 3519,NITEROI,RIO DE JANEIRO,tess@jacobs.example,(51) 1124-8195,18792-210,Brasil
3135306,CLINICA DE OLHOS ZONA OESTE BANGU,Rua Carolina Espinhosa - 1687,RIO DE JANEIRO,RIO DE JANEIRO,freddy@dietrich-deckow.test,(71) 1618-9474,99563-394,Brasil
3150828,CLINICA DE OLHOS ZONA OESTE MADUREIRA,Rua Joana - 91326,RIO DE JANEIRO,RIO DE JANEIRO,francisco@swift-howe.test,(68) 7270-8935,48349-988,Brasil
5966310,CLINICA DE ORTOPEDIA E FISIOTERAPIA DR MARCO FLORES,Avenida Yuri Carvalheira - 92502,RIO DE JANEIRO,RIO DE JANEIRO,raguel_olson@schamberger.example,(84) 2956-4837,46011-696,Brasil
5105927,CLINICA DE ORTOPEDIA TRAUM E REAB DR JOAO C MONLEVAD LTDA,Rua Felícia Palhares - 901,BARRA MANSA,RIO DE JANEIRO,tonita@koepp.test,(95) 3182-2676,30007-273,Brasil
3615936,CLINICA DE OTORRINO DR JOAQUIM ALMEIDA,Rodovia Isabelly Esteves - 9111,TERESOPOLIS,RIO DE JANEIRO,shay@kuvalis.test,(48) 1636-6742,20117-798,Brasil
6866700,CLINICA DE OTORRINOLARINGOLOGIA DR ANDRE BORDASCH,Travessa Lucas Gabriel - 22839,SAO PAULO,SAO PAULO,leigh.pouros@huel-lynch.example,(84) 0313-4277,51827-452,Brasil
2268787,CLINICA DE PARALISIA CEREBRAL DR PINTO DUARTE,Rua João Gabriel - 25997,PETROPOLIS,RIO DE JANEIRO,rodger@ullrich-wilkinson.test,(13) 3463-4993,00525-281,Brasil
5166772,CLINICA DE PROCTOLOGIA DR PAULO FERNANDO,Rodovia Rodrigo Aguiar - 1730,RIO DE JANEIRO,RIO DE JANEIRO,stacia@spinka.example,(16) 9595-6136,75954-767,Brasil
3041379,CLINICA DE RADIOLOGIA JOSE BENEDITO NEVES,Ponte Enzo Thiago Freitas - 7987,NITEROI,RIO DE JANEIRO,roberto_gerlach@smith.test,(62) 8873-3681,07616-206,Brasil
3155366,CLINICA DE RADIOLOGIA RIO DE JANEIRO,Avenida Leonardo da Rosa - s/n,DUQUE DE CAXIAS,RIO DE JANEIRO,phil_stracke@hilpert.test,(35) 9621-5234,17152-823,Brasil
2269457,CLINICA DE RADIOTERAPIA OSOLANDO J MACHADO CATETE,Ponte Maria Cecília Henriques - 979,RIO DE JANEIRO,RIO DE JANEIRO,dixie@bashirian.test,(73) 3206-0662,15999-515,Brasil
2269422,CLINICA DE RADIOTERAPIA OSOLANDO J MACHADO SANTO CRISTO,Travessa Isabel - 378,RIO DE JANEIRO,RIO DE JANEIRO,weston@johns.test,(94) 9108-3335,62949-438,Brasil
5708710,CLINICA DE REABILITACAO FISIO BEMSTAR LTDA ME,Travessa Nathan Hermingues - 437,RIO BONITO,RIO DE JANEIRO,roselyn@kunze.example,(34) 4793-0263,70921-475,Brasil
5715695,CLINICA DE REABILITACAO SOCIAL MACABU LTDA,Viela Natália Sá - s/n,MACAE,RIO DE JANEIRO,ethyl@bogisich.test,(37) 7840-4467,64168-543,Brasil
2283697,CLINICA DE REPOUSO EGO,Marginal João Luca Franco - 5040,TANGUA,RIO DE JANEIRO,londa@casper-botsford.example,(35) 8705-5034,26852-226,Brasil
2295059,CLINICA DE REPOUSO SANTA ALICE,Avenida Gabrielly - 461,RIO DE JANEIRO,RIO DE JANEIRO,merle@walsh.example,(34) 2284-1658,13762-610,Brasil
2293382,CLINICA DE REPOUSO SANTA LUCIA LTDA,Rodovia Maria Isis - 519,NOVA FRIBURGO,RIO DE JANEIRO,brunilda@beatty.example,(16) 5626-1281,03909-176,Brasil
2292661,CLINICA DE REPOUSO TRES RIOS,Viela Ruan Rebouças - 44829,TRES RIOS,RIO DE JANEIRO,dante@feil.example,(18) 5934-0596,32208-444,Brasil
5469198,CLINICA DE RESSONANCIA E MULTI IMAGEM,Travessa Lívia Cruz - s/n,RIO DE JANEIRO,RIO DE JANEIRO,cherilyn.osinski@effertz.test,(49) 7877-4599,07312-582,Brasil
3400484,CLINICA DE REUMATISMOS,Rua João Luca - s/n,CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,carson@walter.test,(45) 3938-3430,04024-624,Brasil
3170810,CLINICA DERMATOLOGICA,Alameda Pablo Goulart - 13391,NITEROI,RIO DE JANEIRO,stacy_hammes@howe.test,(31) 8454-6427,87449-271,Brasil
5321530,CLINICA DERMATOLOGICA,Viela Pedro Lucas Neves - 774,BARRA MANSA,RIO DE JANEIRO,claribel@tromp.example,(55) 2177-5833,40840-156,Brasil
3082946,CLINICA DERMATOLOGICA AVENIDA CENTRAL,Travessa Arthur Arriaga - s/n,RIO DE JANEIRO,RIO DE JANEIRO,whitney.haley@schowalter.test,(21) 4166-1644,28195-508,Brasil
3207919,CLINICA DERMATOLOGICA DE IPANEMA,Rodovia Lorenzo - 49694,RIO DE JANEIRO,RIO DE JANEIRO,shauna@collier.example,(32) 1237-9899,68562-347,Brasil
3784843,CLINICA DERMATOLOGICA DO RECREIO,Marginal Bruna Espinheira - 67153,RIO DE JANEIRO,RIO DE JANEIRO,mose.morar@brakus.example,(63) 2925-7059,04733-229,Brasil
5869129,CLINICA DERMATOLOGICA DRA MICHELINE NEVES,Alameda João Miguel - s/n,RIO DE JANEIRO,RIO DE JANEIRO,harry@wilkinson.example,(42) 7596-1550,38655-633,Brasil
5388503,CLINICA DERMATOLOGICA DR GUALTER STIVANELLO MEIER,Rodovia Maitê - 924,RIO DE JANEIRO,RIO DE JANEIRO,renato@marvin.example,(55) 6926-6673,88925-531,Brasil
5395488,CLINICA DERMATOLOGICA DR GUALTER STIVANELLO RECREIO,Rua Fernando Veles - s/n,RIO DE JANEIRO,RIO DE JANEIRO,brandi.roberts@braun.example,(24) 8265-2268,12453-023,Brasil
3603156,CLINICA DERMATOLOGICA DR PAULO FIGUEIREDO,Rodovia Davi Guterres - 27331,RIO DE JANEIRO,RIO DE JANEIRO,lara.ledner@mcclure-weissnat.test,(19) 8730-4326,69666-506,Brasil
3193276,CLINICA DERMATOLOGICA DR TORTURELLA,Marginal Bárbara - 6596,VOLTA REDONDA,RIO DE JANEIRO,lyn@olson-brekke.test,(19) 2499-1038,21050-252,Brasil
3311341,CLINICA DERMATOLOGICA E ESTETICA DR RICARDO MONTUORI,Rodovia Pietra - 415,BARRA DO PIRAI,RIO DE JANEIRO,tami@kub.test,(17) 1851-5744,90539-471,Brasil
3680088,CLINICA DERMATOLOGICA JOAO CARLOS FONSECA LTDA,Avenida Antonia Leiria - s/n,NITEROI,RIO DE JANEIRO,berry@crooks-wiza.example,(43) 9166-3107,39082-704,Brasil
5358779,CLINICA DERMATOLOGICA STENZEL,Marginal Vitor Hugo - 308,RIO DE JANEIRO,RIO DE JANEIRO,frank@herzog.example,(44) 7227-3713,02457-595,Brasil
25992,CLINICA DERMATOLOGICA VOLTA REDONDA LTDA,Marginal Roberta - 3142,VOLTA REDONDA,RIO DE JANEIRO,becki@stoltenberg-hagenes.example,(96) 9707-7098,74581-212,Brasil
2816024,CLINICA DE SAUDE DA FAMILIA CONEGO JOAO LIMA FEITOSA,Marginal Ofélia Porteira - 100,FREI PAULO,SERGIPE,annabell@sauer.test,(97) 7359-8708,14679-346,Brasil
2296144,CLINICA DE SAUDE DA FAMILIA DO ORINDI,Rua Margarida - 2534,GUAPIMIRIM,RIO DE JANEIRO,darcie.denesik@kuphal.example,(34) 9354-0588,09625-032,Brasil
2420368,CLINICA DE SAUDE DA FAMILIA JOAO ANTONIO DE ABREU,Alameda Matheus Vimaranes - s/n,POCO VERDE,SERGIPE,torie_miller@boyle.example,(99) 7404-9229,84325-073,Brasil
2422174,CLINICA DE SAUDE DA FAMILIA SAGRADA FAMILIA,Marginal João Vitor - s/n,SIRIRI,SERGIPE,thaddeus_keebler@haag-feeney.test,(46) 5718-1900,85634-384,Brasil
3615316,CLINICA DE TRATAMENTO NATURAL,Ponte Vitor Hugo - 350,TERESOPOLIS,RIO DE JANEIRO,betsey.jerde@wintheiser-wilderman.test,(37) 1260-8662,08932-873,Brasil
3069508,CLINICA DE ULTRA SON E CARDIO CARLOS AUGUSTO M BITTENCOURT,Travessa Ana Teles - 9305,RIO DE JANEIRO,RIO DE JANEIRO,sidney@boyer.example,(35) 7631-3666,53724-946,Brasil
3362116,CLINICA DE ULTRA SONOGRAFIA CELIA RESENDE,Alameda Mariana Pires - 55037,RIO DE JANEIRO,RIO DE JANEIRO,gary@mertz-howe.example,(88) 4222-2655,83087-751,Brasil
3132579,CLINICA DE ULTRA SONOGRAFIA GALEAO,Ponte Isabel da Veiga - s/n,RIO DE JANEIRO,RIO DE JANEIRO,bethann_kuhic@wisozk.test,(32) 5650-8717,14187-746,Brasil
3531171,CLINICA DE ULTRA SONOGRAFIA TAQUARA JACAREPAGUA,Travessa Milena - 62550,RIO DE JANEIRO,RIO DE JANEIRO,lachelle.labadie@dach-altenwerth.test,(84) 4512-9114,89970-533,Brasil
3270874,CLINICA DE ULTRASSONOGRAFIA E MED DO TRABALHO,Marginal Felícia - 6853,AREAL,RIO DE JANEIRO,roberto_hermann@ward-jakubowski.test,(61) 2503-3846,71619-780,Brasil
3242773,CLINICA DE ULTRASSONOGRAFIA E RADIOLOGIA LEA DE F PEREIRA,Avenida Bruna - 180,RIO DE JANEIRO,RIO DE JANEIRO,erlene@thiel.example,(54) 8342-1470,77316-094,Brasil
3820548,CLINICA DE UROLOGIA DO RECREIO,Ponte Catarina - s/n,RIO DE JANEIRO,RIO DE JANEIRO,eryn_durgan@kessler.example,(47) 8035-3566,91296-505,Brasil
3362868,CLINICA DE UROLOGIA E NEFROLOGIA DE RESENDE,Avenida Cauã - 264,RESENDE,RIO DE JANEIRO,angelica_stokes@gulgowski-goyette.test,(51) 8916-3058,83937-026,Brasil
5035597,CLINICA DE VISAO SUB NORMAL VICTORINO LIMA,Alameda Fabrícia - 276,RIO DE JANEIRO,RIO DE JANEIRO,jenifer@heller.test,(49) 3136-5025,92177-509,Brasil
3386856,CLINICA DI BIASE,Alameda Miguel - s/n,BARRA DO PIRAI,RIO DE JANEIRO,yvonne.hirthe@murazik-koch.example,(66) 7918-2499,67930-557,Brasil
5175135,CLINICA DO CARMO,Marginal Mathias Carneiro - 83377,RIO DE JANEIRO,RIO DE JANEIRO,martin_kuphal@crooks-abshire.test,(68) 9487-1837,47139-813,Brasil
3429229,CLINICA DO JOELHO LTDA,Viela Silas Ximenes - s/n,DUQUE DE CAXIAS,RIO DE JANEIRO,solomon_kassulke@gerhold-hilpert.example,(47) 6349-3309,89677-705,Brasil
5495539,CLINICA DOS OLHOS EDUARDO CUKIERMAN,Ponte Davi Luiz Lima - s/n,RIO DE JANEIRO,RIO DE JANEIRO,bernie.kertzmann@terry.test,(98) 1989-2293,97968-603,Brasil
7389078,CLINICA DO TRABALHADOR,Rodovia Isabelly Nunes - s/n,ACAILANDIA,MARANHAO,kelly_christiansen@hilll.test,(65) 6828-0795,31845-263,Brasil
9366113,CLINICA DO TRABALHADOR,Viela Maria Clara Barroso - s/n,PETROLINA,PERNAMBUCO,landon@waters.example,(28) 7901-1609,27054-399,Brasil
3830314,CLINICA DRA JACQUELINE ALMEIDA ANDRADE,Marginal Breno - s/n,BARRA MANSA,RIO DE JANEIRO,geri.langosh@ankunding.example,(14) 6750-7222,11376-439,Brasil
5727049,CLINICA DR ALCEU,Avenida Márcia Caseira - 604,RIO DE JANEIRO,RIO DE JANEIRO,tressie.von@steuber.example,(92) 3429-6075,78058-247,Brasil
3346684,CLINICA DR ALESSANDRO A MONTUORI,Marginal Márcia - s/n,BARRA DO PIRAI,RIO DE JANEIRO,markus@muller.example,(92) 8848-0437,75711-954,Brasil
5297966,CLINICA DRA MARCIA RUBIM,Travessa Maria Isis Caseira - 9039,NITEROI,RIO DE JANEIRO,carleen.mann@jacobs-kertzmann.test,(65) 4047-4079,86465-484,Brasil
3336220,CLINICA DRA MARIA EUGENIA,Rodovia Ana Vitória - 90940,RIO DE JANEIRO,RIO DE JANEIRO,albina.sporer@orn-sawayn.test,(55) 5786-6363,15609-254,Brasil
3641252,CLINICA DRA MARIA INES,Alameda Júlio - 5969,VOLTA REDONDA,RIO DE JANEIRO,gertude@kemmer.test,(46) 2808-5353,30326-001,Brasil
5553903,CLINICA DRA MARIA TEREZA V SPINOLA,Viela Davi Luca Ramos - 2611,RIO DE JANEIRO,RIO DE JANEIRO,florentino@effertz.test,(47) 2575-9356,24104-155,Brasil
5334942,CLINICA DRA NADEJA,Alameda Kaique - 39573,VOLTA REDONDA,RIO DE JANEIRO,jerrold_toy@swaniawski.example,(42) 6354-9496,23682-827,Brasil
3178390,CLINICA DRA SIMONE MANDALI,Alameda Ofélia Dias - 149,RIO DE JANEIRO,RIO DE JANEIRO,desmond_runte@bednar-wilderman.test,(61) 4363-8527,08732-315,Brasil
3027554,CLINICA DRA VERA MARIA RIBEIRO DE CARVALHO,Ponte Davi Miguel Pinto - 95564,RIO DE JANEIRO,RIO DE JANEIRO,teressa@oconnell.test,(53) 5749-0594,00958-115,Brasil
5520207,CLINICA DR BENEDITO ROBADEY,Travessa João Samuel Marcondes - 70491,CORDEIRO,RIO DE JANEIRO,jewell.bauch@anderson.example,(73) 5938-3617,91347-925,Brasil
5920469,CLINICA DR CASTELO BRANCO,Travessa Lorena - 188,RIO DE JANEIRO,RIO DE JANEIRO,devorah_rogahn@tromp-corkery.test,(33) 8572-2938,11757-899,Brasil
3342859,CLINICA DR DURAO,Rodovia João - s/n,RIO DE JANEIRO,RIO DE JANEIRO,chantelle.dibbert@roob.example,(41) 2218-8262,97358-180,Brasil
5292778,CLINICA DR ELIAS EDUARDO NIGRI,Rua Maria Alice - 4890,RIO DE JANEIRO,RIO DE JANEIRO,margrett_olson@marks-kuhic.test,(44) 1855-1054,09756-791,Brasil
3211533,CLINICA DR FABIO N MONNERAT,Travessa Clara - 838,TRES RIOS,RIO DE JANEIRO,alex@morar.example,(33) 5866-1548,12770-273,Brasil
5108772,CLINICA DR FARAH,Rodovia Fabiano Espinheira - 5266,MARICA,RIO DE JANEIRO,joaquin@kutch.example,(61) 9096-8554,17150-904,Brasil
3221237,CLINICA DR FRANCISCO D AVILA,Viela Nicole Louzada - s/n,BARRA DO PIRAI,RIO DE JANEIRO,nolan@rohan.example,(15) 7612-1955,48542-494,Brasil
2297973,CLINICA DR GETULIO SESSIM,Rua Mirella Limeira - 9808,NILOPOLIS,RIO DE JANEIRO,raleigh_kutch@lemke.example,(35) 9453-1202,95573-809,Brasil
5147816,CLINICA DR HERMANN RONAI,Travessa Joaquim Regueira - 74352,RIO DE JANEIRO,RIO DE JANEIRO,jina@ferry.example,(21) 4282-9025,47938-021,Brasil
3148602,CLINICA DR JACOB LAM,Alameda Núbia - 925,RIO DE JANEIRO,RIO DE JANEIRO,kelsie_hodkiewicz@cormier.test,(81) 9341-1495,46767-664,Brasil
3186776,CLINICA DR JOAO DA LUZ,Rua Maria Alice Costa - 78140,DUQUE DE CAXIAS,RIO DE JANEIRO,titus.bode@mclaughlin.example,(38) 9755-5872,74391-414,Brasil
3146480,CLINICA DR JOSEMAR R TOVAR LTDA,Ponte Larissa - 189,RIO DE JANEIRO,RIO DE JANEIRO,nanci_beahan@rowe.example,(34) 7227-5893,95857-179,Brasil
3299996,CLINICA DR LAERCIO,Avenida Lucas Gabriel - 1304,NOVA IGUACU,RIO DE JANEIRO,felipe_schroeder@emmerich.example,(92) 1908-7100,88629-781,Brasil
